name,seller,price,number-of-items-sold,ram,rom,screen-size,color,front-camera,rear-camera,number_of_sims,date,os
iPhone 6S 64 Go HDD - Noir - 06 Mois + Pochette + Protège Ecran Offert,Apple,230000.0,,,,,noir,,,1,Sun May 26 21:45:46 2019,android
Galaxy S5 16Go HDD - Noir,Samsung,75000.0,,,,,noir,,,1,Sun May 26 21:45:47 2019,
Galaxy S7 32Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offert,Samsung,140000.0,,,,,or,,,1,Sun May 26 21:45:49 2019,
Galaxy S8 Dual SIM 64 Go HDD - Noir -  12 Mois + Pochette + Protège Ecran Offert,Samsung,310000.0,,,,,noir,,,2,Sun May 26 21:45:50 2019,
Galaxy S5 16Go HDD - Blanc,Samsung,75000.0,,,,,blanc,,,1,Sun May 26 21:45:52 2019,
Galaxy S7 Dual SIM 32 Go HDD - Noir - 05 Months + Cover + Screen Protector Offered,Samsung,155800.0,,,,,noir,,,2,Sun May 26 21:45:53 2019,
iPhone 6 - 64 Go HDD - Blanc Et Gris Argent - 6 Mois,Apple,200000.0,,,,,blanc et gris argent,,,1,Sun May 26 21:45:55 2019,
iPhone 5S - 16Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offerts,Apple,125900.0,,,,,or,,,1,Sun May 26 21:45:56 2019,
iPhone 6S Plus 128Go HDD - Or - 12 Mois,Apple,325000.0,,,,,or,,,1,Sun May 26 21:45:58 2019,
Galaxy S6 Edge plus 32Go HDD - Or - Pochette + Protège Ecran Offert,Samsung,165000.0,,,,,or,,,1,Sun May 26 21:46:00 2019,
iPhone 6 Plus 64Go HDD - Argent - 06 Mois,Apple,200000.0,,,,,argent,,,1,Sun May 26 21:46:01 2019,
iPhone 6S - 64 Go HDD - Blanc Et Gris Argent - 6 Mois,Apple,200000.0,,,,,blanc et gris argent,,,1,Sun May 26 21:46:03 2019,
Galaxy S6 Edge Plus Dual SIM - 32Go HDD - Or - 05 Mois + Pochette + Protège Ecran Offert,Samsung,180000.0,,,,,or,,,2,Sun May 26 21:46:04 2019,
Smart 2 Dual SIM 16 Go HDD - 1 Go RAM - Or,Infinix,67000.0,,,,,or,,,2,Sun May 26 21:46:06 2019,
Camon CX Dual SIM 16 Go HDD - Gris -12 Mois,Tecno,100250.0,,,,,gris,,,2,Sun May 26 21:46:08 2019,
"Galaxy S6 - 32Go HDD - 3Go RAM - 5,1"" - Or - 12 Mois + Pochette + Protège Ecran Offerts",Samsung,130000.0,,,,,or,,,1,Sun May 26 21:46:09 2019,
"Note 5 - Dual SIM - 32Go HDD - 3Go RAM - 6"" - Noir - 12 Mois",Infinix,122000.0,,,,,noir,,,2,Sun May 26 21:46:11 2019,
"Galaxy S7 Edge - 32Go HDD - 4Go RAM - 5,5"" - Or",Samsung,165900.0,,,,,or,,,1,Sun May 26 21:46:12 2019,
Galaxy M20 Dual SIM - 32Go HDD - 3Go RAM - 13+5MP - Bleu - 12 Mois,Samsung,135000.0,,,,,bleu,,,2,Sun May 26 21:46:14 2019,
Spark 2 Dual SIM 16 Go HDD - 2 Go RAM - Or Et Noir,Tecno,80000.0,,,,,or et noir,,,2,Sun May 26 21:46:17 2019,
P13 Dual SIM 8Go HDD - 512 Mo RAM - Noir - 13 Mois,ITEL,41000.0,,,,,noir,,,2,Sun May 26 21:46:20 2019,
S13 - 8Go HDD - 1GB RAM - Noir - 13 Mois,ITEL,50000.0,,,,,noir,,,1,Sun May 26 21:46:25 2019,
Galaxy S6 Edge 32 Go HDD - Or,Samsung,138500.0,,,,,or,,,1,Sun May 26 21:46:26 2019,
Redmi Note 6 Pro Dual SIM 64Go HDD - 4Go RAM - 12+5MP - Noir + Pochette Offert - 12 Mois de Garantie,Xiaomi,144900.0,,,,,noir,,,2,Sun May 26 21:46:28 2019,
C Note 2 Dual SIM 64Go HDD - 4Go RAM - 13MP - Bleu - 12 Mois,UMIDIGI,180000.0,,,,,bleu,,,2,Sun May 26 21:46:32 2019,
"Hot 6X - Dual SIM - 32Go HDD - 3Go RAM - 6,2"" - Bleu",Infinix,88000.0,,,,,bleu,,,2,Sun May 26 21:46:33 2019,
"K8 Note - Dual Sim - 64 Go HDD - 4 Go RAM - 5,5'' - Noir",Lenovo,125000.0,,,,,noir,,,2,Sun May 26 21:46:34 2019,
Hot 6X Dual SIM 16Go HDD - Noir,Infinix,72000.0,,,,,noir,,,2,Sun May 26 21:46:36 2019,
Y5 Prime 2018 Dual SIM 16Go HDD - Bleu - 12 Mois + Edmark Café73 Offert (20 Sachets),Huawei,86500.0,,,,,bleu,,,2,Sun May 26 21:46:38 2019,
Ivory Dual SIM 8 Go HDD - 1Go RAM - Noir - 12 Mois,Flash,33900.0,,,,,noir,,,2,Sun May 26 21:46:40 2019,
"Pop 2 - Dual SIM - 5,5"" - 8Go HDD - 1Go RAM - Bleu",Tecno,54500.0,,,,,bleu,,,2,Sun May 26 21:46:44 2019,
Spark 3 Dual SIM - 16Go HDD - 1Go RAM - Noir - 12 Mois,Tecno,74000.0,,,,,noir,,,2,Sun May 26 21:46:46 2019,
Galaxy A10 Dual SIM - 32Go HDD - 2Go RAM - Noir,Samsung,95000.0,,,,,noir,,,2,Sun May 26 21:46:48 2019,
"MI 8 Lite - Dual SIM - 128 Go HDD - RAM 6 Go - 6,26'' - Bleu + Pochette + Protège Ecran Offerts",Xiaomi,195000.0,,,,,bleu,,,2,Sun May 26 21:46:49 2019,
"Galaxy Note 8 - 64 Go HDD - 6 Go RAM - 6,3'' - Noir-glace+pochette",Samsung,275000.0,,,,,noir,,,1,Sun May 26 21:46:58 2019,
Galaxy S7 Edge 64Go HDD - 4Go RAM - Or - Pochette + Protège Écran Offerts,Samsung,149500.0,,,,,or,,,1,Sun May 26 21:47:00 2019,
"Galaxy S7 - 32 Go HDD - 4 Go RAM - 5,1'' - Or + Ecran de Protection et Pochette",Samsung,129500.0,,,,,or,,,1,Sun May 26 21:47:04 2019,
Chargeur Pour Samsung Galaxy - Noir,Samsung,5000.0,,,,,noir,,,1,Sun May 26 21:47:06 2019,
"Galaxy S9 Plus - 64Go HDD - 6Go RAM - 6,2"" - Noir - 12 Mois",Samsung,390000.0,,,,,noir,,,1,Sun May 26 21:47:08 2019,
